Relation,Ent1,Ent2,URI_1,URI_2,#Sentence
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Holocene,#Pleistocene,13892
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pleistocene,#Holocene,13892
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0888,#BASE_CD_BACIA_266,13899
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0888,#BASE_CD_BACIA_266,13900
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0888,#BASE_CD_BACIA_266,13900
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pleistocene,#Holocene,13946
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pleistocene,#Quaternary,13946
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Holocene,#Pleistocene,13946
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Holocene,#Quaternary,13946
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Quaternary,#Pleistocene,13946
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Quaternary,#Holocene,13946
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Holocene,#Pleistocene,13998
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pleistocene,#Holocene,13998
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pleistocene,#Holocene,14040
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Holocene,#Pleistocene,14040
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Holocene,#Pleistocene,14072
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pleistocene,#Holocene,14072
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Campanian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Campanian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Paleocene,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Paleocene,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Maastrichtian,14323
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Maastrichtian,14323
located_in,UNIDADE_LITO,BACIA,#formacao_341,#BASE_CD_BACIA_106,14372
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Paleogene,14395
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleogene,#Cretaceous,14395
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Albian,14423
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Aptian,14423
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Paleocene,14474
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Maastrichtian,14474
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0951,#BASE_CD_BACIA_116,15286
located_in,UNIDADE_LITO,BACIA,#formacao_236,#BASE_CD_BACIA_116,15286
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jiquia_Age,#Alagoas_Age,15308
located_in,UNIDADE_LITO,BACIA,#formacao_236,#BASE_CD_BACIA_116,15343
located_in,UNIDADE_LITO,BACIA,#formacao_236,#BASE_CD_BACIA_116,15435
located_in,UNIDADE_LITO,BACIA,#formacao_131,#BASE_CD_BACIA_116,15435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Mesozoic,15518
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mesozoic,#Paleozoic,15518
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mesozoic,#Cenozoic,15518
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenozoic,#Mesozoic,15518
located_in,UNIDADE_LITO,BACIA,#grupo_017,#BASE_CD_BACIA_116,15519
located_in,UNIDADE_LITO,BACIA,#formacao_027,#BASE_CD_BACIA_116,15519
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_027,#grupo_017,15519
located_in,UNIDADE_LITO,BACIA,#formacao_117,#BASE_CD_BACIA_116,15519
located_in,UNIDADE_LITO,BACIA,#formacao_262,#BASE_CD_BACIA_270,15519
located_in,UNIDADE_LITO,BACIA,#formacao_121,#BASE_CD_BACIA_051,15519
constituted_by,UNIDADE_LITO,ROCHA,#formacao_121,#shale,15564
located_in,UNIDADE_LITO,BACIA,#grupo_05,#BASE_CD_BACIA_281,16316
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,16334
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,16334
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,16334
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,16334
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,16335
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,16335
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0444,#BASE_CD_BACIA_270,16347
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0444,#BASE_CD_BACIA_270,16421
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,16425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,16425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,16425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,16425
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0444,#BASE_CD_BACIA_270,16434
located_in,UNIDADE_LITO,BACIA,#grupo_000,#BASE_CD_BACIA_281,16483
constituted_by,UNIDADE_LITO,ROCHA,#grupo_000,#calcilutite,16483
constituted_by,UNIDADE_LITO,ROCHA,#grupo_000,#marlstone,16483
constituted_by,UNIDADE_LITO,ROCHA,#grupo_000,#shale,16483
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_000,#Albian,16483
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_000,#Cenomanian,16483
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Cenomanian,16483
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Albian,16483
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,16722
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,16722
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,16730
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_210,16730
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,16730
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_266,16730
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_266,16730
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_335,#grupo_022,16732
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_335,#Dom_Joao_Age,16732
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_022,#Dom_Joao_Age,16732
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Dom_Joao_Age,#UpperJurassic,16732
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,16741
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,16745
located_in,UNIDADE_LITO,BACIA,#grupo_022,#BASE_CD_BACIA_240,16746
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,16758
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,16759
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_230,16759
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,16833
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,16837
constituted_by,UNIDADE_LITO,ROCHA,#membro_025,#shale,16843
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_025,#formacao_095,16843
constituted_by,UNIDADE_LITO,ROCHA,#membro_070,#shale,16843
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_070,#formacao_095,16843
constituted_by,UNIDADE_LITO,ROCHA,#formacao_095,#shale,16843
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,16855
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,16902
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,16905
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,16916
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,16946
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0363,#BASE_CD_BACIA_240,16946
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,16946
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0363,#BASE_CD_BACIA_240,16946
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0362,#BASE_CD_BACIA_240,16963
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_319,#Cretaceous,17000
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_056,#Cretaceous,17000
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_253,#Cretaceous,17000
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_158,#Cretaceous,17000
located_in,UNIDADE_LITO,BACIA,#formacao_253,#BASE_CD_BACIA_100,17013
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_253,#Cretaceous,17013
located_in,UNIDADE_LITO,BACIA,#formacao_253,#BASE_CD_BACIA_100,17013
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_056,#Alagoas_Age,17036
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_210,#Cretaceous,17039
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0929,#BASE_CD_BACIA_100,17085
located_in,UNIDADE_LITO,BACIA,#formacao_253,#BASE_CD_BACIA_100,17092
located_in,UNIDADE_LITO,BACIA,#formacao_253,#BASE_CD_BACIA_100,17097
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,17190
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,17190
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Cambrian,17190
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cambrian,#Paleozoic,17190
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Cambrian,17199
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cambrian,#Paleozoic,17199
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Cambrian,17216
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cambrian,#Paleozoic,17216
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0017,#BASE_CD_BACIA_281,17448
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_056,#Alagoas_Age,17509
constituted_by,UNIDADE_LITO,ROCHA,#formacao_319,#sandstone,17511
constituted_by,UNIDADE_LITO,ROCHA,#formacao_319,#siltstone,17511
constituted_by,UNIDADE_LITO,ROCHA,#formacao_319,#shale,17511
constituted_by,UNIDADE_LITO,ROCHA,#formacao_319,#calcilutite,17511
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_253,#Turonian,17513
constituted_by,UNIDADE_LITO,ROCHA,#formacao_253,#sandstone,17513
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_158,#Turonian,17514
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_158,#Campanian,17514
constituted_by,UNIDADE_LITO,ROCHA,#formacao_253,#calciarenite,17515
constituted_by,UNIDADE_LITO,ROCHA,#formacao_253,#calcilutite,17515
located_in,UNIDADE_LITO,BACIA,#grupo_022,#BASE_CD_BACIA_240,17566
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#LowerCretaceous,17632
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#LowerCretaceous,#Jurassic,17632
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eojiquia_Subage,#Neojiquia_Subage,17632
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Neojiquia_Subage,#Eojiquia_Subage,17632
located_in,POÇO,CAMPO,#POCO_CD_POCO_010670,#CAMP_CD_CAMPO_0077,17686
located_in,POÇO,CAMPO,#POCO_CD_POCO_010726,#CAMP_CD_CAMPO_0077,17686
located_in,POÇO,CAMPO,#POCO_CD_POCO_006870,#CAMP_CD_CAMPO_0773,17686
located_in,POÇO,CAMPO,#POCO_CD_POCO_010669,#CAMP_CD_CAMPO_0077,17687
located_in,POÇO,CAMPO,#POCO_CD_POCO_010689,#CAMP_CD_CAMPO_0077,17687
located_in,POÇO,CAMPO,#POCO_CD_POCO_010526,#CAMP_CD_CAMPO_0214,17687
located_in,POÇO,CAMPO,#POCO_CD_POCO_010526,#CAMP_CD_CAMPO_0214,17687
located_in,POÇO,CAMPO,#POCO_CD_POCO_010691,#CAMP_CD_CAMPO_0214,17687
located_in,POÇO,CAMPO,#POCO_CD_POCO_010691,#CAMP_CD_CAMPO_0214,17687
located_in,POÇO,CAMPO,#POCO_CD_POCO_010643,#CAMP_CD_CAMPO_0199,17690
located_in,POÇO,CAMPO,#POCO_CD_POCO_007748,#CAMP_CD_CAMPO_0264,17718
located_in,POÇO,CAMPO,#POCO_CD_POCO_007746,#CAMP_CD_CAMPO_0264,17718
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jiquia_Age,#Alagoas_Age,17731
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jiquia_Age,#Buracica_Age,17731
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Buracica_Age,#Jiquia_Age,17731
located_in,UNIDADE_LITO,BACIA,#formacao_153,#BASE_CD_BACIA_116,17742
located_in,UNIDADE_LITO,BACIA,#formacao_009,#BASE_CD_BACIA_116,17742
located_in,UNIDADE_LITO,BACIA,#formacao_126,#BASE_CD_BACIA_116,17742
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0932,#BASE_CD_BACIA_240,17892
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,17892
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,17909
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0932,#BASE_CD_BACIA_240,17909
located_in,POÇO,BACIA,#POCO_CD_POCO_009032,#BASE_CD_BACIA_116,17966
located_in,POÇO,BACIA,#POCO_CD_POCO_006882,#BASE_CD_BACIA_116,17966
located_in,POÇO,BACIA,#POCO_CD_POCO_007140,#BASE_CD_BACIA_116,17966
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Alagoas_Age,#Alagoas_Age,17982
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Alagoas_Age,#Alagoas_Age,17982
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Frasnian,#UpperDevonian,18038
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperDevonian,#Frasnian,18038
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,18098
located_in,UNIDADE_LITO,BACIA,#formacao_239,#BASE_CD_BACIA_240,18098
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0932,#BASE_CD_BACIA_240,18098
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0803,#BASE_CD_BACIA_230,18124
located_in,UNIDADE_LITO,BACIA,#formacao_305,#BASE_CD_BACIA_215,18130
constituted_by,UNIDADE_LITO,ROCHA,#formacao_305,#shale,18130
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Paleozoic,18143
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Paleozoic,18143
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Devonian,18152
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Permian,18152
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Devonian,#Paleozoic,18152
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Paleozoic,18152
constituted_by,UNIDADE_LITO,ROCHA,#formacao_305,#shale,18154
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_286,#Alagoas_Age,18159
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Proterozoic,#Archean,18165
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Proterozoic,#Paleoproterozoic,18165
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Archean,#Proterozoic,18165
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Archean,#Paleoproterozoic,18165
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleoproterozoic,#Proterozoic,18165
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleoproterozoic,#Archean,18165
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0477,#BASE_CD_BACIA_230,18255
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_070,#formacao_095,18273
located_in,UNIDADE_LITO,BACIA,#formacao_305,#BASE_CD_BACIA_215,18284
constituted_by,UNIDADE_LITO,ROCHA,#formacao_305,#shale,18284
located_in,UNIDADE_LITO,BACIA,#formacao_305,#BASE_CD_BACIA_215,18284
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Albian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Albian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Turonian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Albian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Albian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Turonian_Subage,#Turonian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Cenomanian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Cenomanian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Cenomanian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,18363
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Turonian,18364
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Cenomanian,18364
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cenozoic,18373
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenozoic,#Cretaceous,18373
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Albian,18395
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Middle_Albian_Subage,18395
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Middle_Albian_Subage,#Albian,18395
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Middle_Albian_Subage,#Lower_Albian_Subage,18395
located_in,POÇO,BACIA,#POCO_CD_POCO_023049,#BASE_CD_BACIA_076,18397
located_in,POÇO,BACIA,#POCO_CD_POCO_023049,#BASE_CD_BACIA_076,18397
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,18398
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,18398
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Turonian,18405
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Cenomanian,18405
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,18407
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,18407
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,18407
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,18407
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,18407
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,18407
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Maastrichtian_Subage,#Maastrichtian,18407
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Maastrichtian_Subage,#Maastrichtian,18407
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Paleocene,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Paleocene,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Maastrichtian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Maastrichtian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,18417
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Santonian,18425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,18425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Santonian,18425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,18425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,18425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,18425
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Maastrichtian_Subage,#Upper_Maastrichtian_Subage,18433
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Maastrichtian_Subage,#Upper_Maastrichtian_Subage,18433
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Danian,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Paleocene,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Danian,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Paleocene,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Danian,#Maastrichtian,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Danian,#Cretaceous,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Danian,#Paleocene,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Maastrichtian,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Cretaceous,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Danian,18435
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Coniacian,#Turonian,18447
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Coniacian,18447
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Coniacian,18449
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Turonian,18449
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Coniacian,18449
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Turonian,18449
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Coniacian,18449
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Coniacian,#Santonian,18449
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Coniacian,#Turonian,18449
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Coniacian,#Turonian,18449
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,18456
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Santonian,18456
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,18456
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,18456
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Santonian,18456
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,18456
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,18460
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,18460
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Danian,18462
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Danian,#Maastrichtian,18462
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Thanetian,#Ypresian,18478
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Ypresian,#Thanetian,18478
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Cenomanian,18505
